Date,Open,High,Low,Close,Adj Close
29-Mar-16,7606.55,7777.6,7582.25,7758.8,7758.8
5-Apr-16,7736.3,7736.3,7516.85,7671.4,7671.4
12-Apr-16,7669.25,7920.6,7663.35,7914.7,7914.7
19-Apr-16,7950.05,7978.45,7827,7855.05,7855.05
26-Apr-16,7828.15,7992,7777.3,7805.9,7805.9
3-May-16,7824.8,7890.25,7678.35,7866.05,7866.05
10-May-16,7873.55,7916.05,7772.15,7860.75,7860.75
17-May-16,7896.85,7940.1,7722.2,7731.05,7731.05
24-May-16,7738.05,8200,7715.8,8178.5,8178.5
31-May-16,8209.85,8262,8134.3,8201.05,8201.05
7-Jun-16,8235.55,8294.95,8063.9,8110.6,8110.6
14-Jun-16,8134.4,8244.15,8069.5,8238.5,8238.5
21-Jun-16,8255.4,8285.6,7927.05,8094.7,8094.7
28-Jun-16,8096.05,8398.45,8086.85,8370.7,8370.7
5-Jul-16,8379.3,8475.25,8287.55,8467.9,8467.9
12-Jul-16,8502.6,8594.8,8479.2,8508.7,8508.7
19-Jul-16,8514.3,8641.15,8476.7,8635.65,8635.65
26-Jul-16,8633.75,8711.3,8572.05,8636.55,8636.55
2-Aug-16,8647.45,8723.5,8518.15,8711.35,8711.35
9-Aug-16,8727.8,8728.35,8540.05,8592.15,8592.15
16-Aug-16,8670.25,8696.6,8600.45,8629.15,8629.15
23-Aug-16,8628.35,8683.05,8543.75,8607.45,8607.45
30-Aug-16,8646.75,8824.1,8642.25,8809.65,8809.65
6-Sep-16,8852.7,8968.7,8699.4,8715.6,8715.6
13-Sep-16,8710.65,8847.65,8688.9,8808.4,8808.4
20-Sep-16,8816.1,8893.35,8715.1,8723.05,8723.05
27-Sep-16,8748.9,8800.65,8555.2,8738.1,8738.1
4-Oct-16,8770,8806.95,8663.8,8708.8,8708.8
11-Oct-16,8671.5,8681.55,8506.15,8520.4,8520.4
18-Oct-16,8556.05,8736.95,8555.9,8708.95,8708.95
25-Oct-16,8721.7,8722.65,8550.25,8638,8638
1-Nov-16,8653.15,8669.6,8400.25,8497.05,8497.05
8-Nov-16,8540,8598.45,8002.25,8296.3,8296.3
15-Nov-16,8284.85,8288.55,7916.4,7929.1,7929.1
22-Nov-16,7989.15,8146.5,7938.15,8126.9,8126.9
29-Nov-16,8131.55,8250.8,8056.85,8128.75,8128.75
6-Dec-16,8153.15,8274.95,8077.5,8170.8,8170.8
13-Dec-16,8196.15,8229.4,8094.85,8104.35,8104.35
20-Dec-16,8110.6,8124.1,7893.8,7908.25,7908.25
27-Dec-16,7915.05,8212,7903.7,8179.5,8179.5
3-Jan-17,8196.05,8306.85,8148.6,8236.05,8236.05
10-Jan-17,8262.7,8461.05,8261,8412.8,8412.8
17-Jan-17,8415.05,8460.3,8327.2,8391.5,8391.5
24-Jan-17,8407.05,8672.7,8398.15,8632.75,8632.75
31-Jan-17,8629.45,8814.1,8537.5,8801.05,8801.05
7-Feb-17,8805.7,8826.9,8715,8805.05,8805.05
14-Feb-17,8819.9,8896.45,8712.85,8879.2,8879.2
21-Feb-17,8890.75,8982.15,8860.95,8896.7,8896.7
28-Feb-17,8898.95,8992.5,8860.1,8963.45,8963.45
7-Mar-17,8977.75,8977.85,8891.95,8934.55,8934.55
14-Mar-17,9091.65,9218.4,9060.5,9126.85,9126.85
21-Mar-17,9133.95,9147.75,9019.3,9045.2,9045.2
28-Mar-17,9081.5,9245.35,9079.8,9237.85,9237.85
4-Apr-17,9264.4,9273.9,9174.85,9181.45,9181.45
11-Apr-17,9184.55,9246.4,9120.25,9139.3,9139.3
18-Apr-17,9163,9225.4,9075.15,9217.95,9217.95
25-Apr-17,9273.05,9367.15,9250.35,9304.05,9304.05
2-May-17,9339.85,9377.1,9269.9,9314.05,9314.05
9-May-17,9337.35,9450.65,9307.7,9445.4,9445.4
16-May-17,9461,9532.6,9390.75,9438.25,9438.25
23-May-17,9445.05,9637.75,9341.65,9604.9,9604.9
30-May-17,9590.65,9687.2,9581.2,9675.1,9675.1
6-Jun-17,9704.25,9709.3,9598.5,9616.4,9616.4
13-Jun-17,9615.55,9673.3,9560.8,9657.55,9657.55
20-Jun-17,9670.5,9698.85,9565.3,9574.95,9574.95
27-Jun-17,9594.05,9624,9448.75,9615,9615
4-Jul-17,9645.9,9782.15,9595.5,9771.05,9771.05
11-Jul-17,9797.45,9928.2,9778.85,9915.95,9915.95
18-Jul-17,9832.7,9982.05,9792.05,9966.4,9966.4
25-Jul-17,10010.55,10114.85,9944.5,10077.1,10077.1
1-Aug-17,10101.05,10137.85,9988.35,10057.4,10057.4
8-Aug-17,10068.35,10083.8,9685.55,9794.15,9794.15
15-Aug-17,9825.85,9947.8,9740.1,9754.35,9754.35
22-Aug-17,9815.75,9925.75,9752.6,9912.8,9912.8
29-Aug-17,9886.4,9988.4,9783.75,9912.85,9912.85
5-Sep-17,9933.25,10028.65,9882.55,10006.05,10006.05
12-Sep-17,10056.85,10171.7,10028.05,10153.1,10153.1
19-Sep-17,10175.6,10178.95,9816.05,9872.6,9872.6
26-Sep-17,9875.25,9921.05,9687.55,9788.6,9788.6
3-Oct-17,9893.3,10015.75,9831.05,9988.75,9988.75
10-Oct-17,10013.7,10242.95,9955.8,10230.85,10230.85
17-Oct-17,10227.65,10251.85,10123.35,10184.85,10184.85
24-Oct-17,10218.55,10384.5,10182.4,10363.65,10363.65
31-Oct-17,10364.9,10490.45,10323.95,10451.8,10451.8
7-Nov-17,10477.15,10485.75,10216.25,10224.95,10224.95
14-Nov-17,10223.4,10343.6,10094,10298.75,10298.75
21-Nov-17,10329.25,10407.15,10307.3,10399.55,10399.55
28-Nov-17,10387.9,10409.55,10095.7,10127.75,10127.75
5-Dec-17,10118.25,10329.2,10033.35,10322.25,10322.25
12-Dec-17,10324.9,10443.55,10074.8,10388.75,10388.75
19-Dec-17,10414.8,10501.1,10406,10493,10493
26-Dec-17,10512.3,10552.4,10460.45,10530.7,10530.7
2-Jan-18,10477.55,10631.2,10404.65,10623.6,10623.6
9-Jan-18,10645.1,10782.65,10592.7,10741.55,10741.55
16-Jan-18,10761.5,10975.1,10666.75,10966.2,10966.2
23-Jan-18,10997.4,11171.55,10994.55,11130.4,11130.4
30-Jan-18,11120.85,11121.1,10586.8,10666.55,10666.55
6-Feb-18,10295.15,10637.8,10276.3,10539.75,10539.75
13-Feb-18,10585.75,10618.1,10302.75,10378.4,10378.4
20-Feb-18,10391,10592.95,10340.65,10582.6,10582.6
27-Feb-18,10615.2,10631.65,10323.9,10358.85,10358.85
6-Mar-18,10420.5,10441.35,10141.55,10421.4,10421.4
13-Mar-18,10389.5,10478.6,10075.3,10094.25,10094.25
20-Mar-18,10051.55,10227.3,9951.9,10130.65,10130.65
27-Mar-18,10188,10220.1,10096.9,10211.8,10211.8
3-Apr-18,10186.85,10397.7,10111.3,10379.35,10379.35
10-Apr-18,10412.9,10540.15,10355.6,10528.35,10528.35
17-Apr-18,10557.3,10638.35,10495.65,10584.7,10584.7
24-Apr-18,10578.1,10759,10536.45,10739.35,10739.35
1-May-18,10783.85,10784.65,10601.6,10715.5,10715.5
8-May-18,10757.9,10834.85,10689.4,10806.6,10806.6
15-May-18,10812.6,10929.2,10505.8,10516.7,10516.7
22-May-18,10518.45,10709.8,10417.8,10688.65,10688.65
29-May-18,10689.4,10770.3,10558.45,10628.5,10628.5
5-Jun-18,10630.7,10850.55,10550.9,10786.95,10786.95
12-Jun-18,10816.15,10893.25,10755.4,10799.85,10799.85
19-Jun-18,10789.45,10837,10701.2,10762.45,10762.45
26-Jun-18,10742.7,10805.25,10557.7,10657.3,10657.3
3-Jul-18,10668.6,10860.35,10630.25,10852.9,10852.9
10-Jul-18,10902.75,11078.3,10876.65,10936.85,10936.85
17-Jul-18,10939.65,11093.4,10925.6,11084.75,11084.75
24-Jul-18,11109,11328.1,11092.5,11319.55,11319.55
31-Jul-18,11311.05,11427.65,11234.95,11387.1,11387.1
7-Aug-18,11423.15,11495.2,11340.3,11355.75,11355.75
14-Aug-18,11381.7,11565.3,11366.25,11551.75,11551.75
21-Aug-18,11576.2,11700.95,11532,11691.95,11691.95
28-Aug-18,11731.95,11760.2,11567.4,11582.35,11582.35
4-Sep-18,11598.75,11603,11393.85,11438.1,11438.1
11-Sep-18,11476.85,11523.25,11250.2,11377.75,11377.75
18-Sep-18,11381.55,11411.45,10866.45,10967.4,10967.4
25-Sep-18,10969.95,11145.55,10821.55,11008.3,11008.3
2-Oct-18,10982.7,10989.05,10198.4,10348.05,10348.05
9-Oct-18,10390.3,10526.3,10138.6,10512.5,10512.5
16-Oct-18,10550.15,10710.15,10224,10245.25,10245.25
23-Oct-18,10152.6,10290.65,10004.55,10250.85,10250.85
30-Oct-18,10239.4,10606.95,10105.1,10524,10524
6-Nov-18,10552,10645.5,10464.05,10482.2,10482.2
13-Nov-18,10451.9,10774.7,10440.55,10763.4,10763.4
20-Nov-18,10740.1,10740.85,10489.75,10628.6,10628.6
27-Nov-18,10621.45,10941.2,10596.35,10883.75,10883.75
4-Dec-18,10877.1,10890.95,10474.95,10488.45,10488.45
11-Dec-18,10350.05,10900.35,10333.85,10888.35,10888.35
18-Dec-18,10850.9,10985.15,10649.25,10663.5,10663.5
25-Dec-18,10635.45,10923.55,10534.55,10862.55,10862.55
1-Jan-19,10868.85,10895.35,10628.65,10771.8,10771.8
8-Jan-19,10786.25,10870.4,10692.35,10737.6,10737.6
15-Jan-19,10777.55,10987.45,10777.55,10961.85,10961.85
22-Jan-19,10949.8,10949.8,10630.95,10661.55,10661.55
29-Jan-19,10653.7,10983.45,10583.65,10912.25,10912.25
5-Feb-19,10908.65,11118.1,10857.1,10888.8,10888.8
12-Feb-19,10879.7,10910.9,10620.4,10640.95,10640.95
19-Feb-19,10636.7,10887.1,10585.65,10880.1,10880.1
26-Feb-19,10775.3,10939.7,10729.3,10863.5,10863.5
5-Mar-19,10864.85,11180.9,10817,11168.05,11168.05
12-Mar-19,11231.35,11530.15,11227,11462.2,11462.2
19-Mar-19,11500.3,11572.8,11311.6,11354.25,11354.25
26-Mar-19,11375.2,11738.1,11352.45,11669.15,11669.15
2-Apr-19,11711.55,11761,11549.1,11604.5,11604.5
9-Apr-19,11612.05,11704.6,11550.55,11690.35,11690.35
16-Apr-19,11736.2,11856.15,11583.95,11594.45,11594.45
23-Apr-19,11612.95,11796.75,11564.8,11754.65,11754.65
30-Apr-19,11748.75,11789.3,11571.35,11598.25,11598.25
7-May-19,11651.5,11657.05,11125.6,11148.2,11148.2
14-May-19,11151.65,11845.2,11108.3,11828.25,11828.25
21-May-19,11863.65,12041.15,11614.5,11924.75,11924.75
28-May-19,11958.35,12103.05,11829.45,12088.55,12088.55
4-Jun-19,12052.65,12095.2,11769.5,11922.7,11922.7
11-Jun-19,11959.85,12000.35,11657.75,11672.15,11672.15
18-Jun-19,11677.05,11843.5,11625.1,11699.65,11699.65
25-Jun-19,11681,11911.15,11651,11865.6,11865.6
2-Jul-19,11890.3,11981.75,11523.3,11558.6,11558.6
9-Jul-19,11531.6,11639.55,11461,11588.35,11588.35
16-Jul-19,11596.65,11706.65,11301.25,11346.2,11346.2
23-Jul-19,11372.25,11398.15,11152.4,11189.2,11189.2
30-Jul-19,11213.7,11267.45,10782.6,10862.6,10862.6
6-Aug-19,10815.4,11181.45,10813.8,11109.65,11109.65
13-Aug-19,11139.4,11146.9,10901.6,11053.9,11053.9
20-Aug-19,11063.9,11076.3,10637.15,11057.85,11057.85
27-Aug-19,11106.55,11141.75,10874.8,11023.25,11023.25
3-Sep-19,10960.95,11028.85,10746.35,11003.05,11003.05
10-Sep-19,11028.5,11084.45,10945.75,11003.5,11003.5
17-Sep-19,11000.1,11694.85,10670.25,11600.2,11600.2
24-Sep-19,11590.7,11655.05,11390.8,11474.45,11474.45
1-Oct-19,11515.4,11554.2,11112.65,11126.4,11126.4
8-Oct-19,11152.95,11420.45,11090.15,11341.15,11341.15
15-Oct-19,11360.85,11684.7,11342.1,11661.85,11661.85
22-Oct-19,11657.15,11714.35,11490.75,11583.9,11583.9
29-Oct-19,11643.95,11989.15,11627.35,11941.3,11941.3
5-Nov-19,11974.6,12034.15,11850.25,11913.45,11913.45
12-Nov-19,11908.3,11973.65,11802.65,11884.5,11884.5
19-Nov-19,11919.45,12084.5,11881.75,12073.75,12073.75
26-Nov-19,12110.2,12158.8,12006.35,12048.2,12048.2
3-Dec-19,12067.65,12081.2,11888.05,11937.5,11937.5
10-Dec-19,11950.5,12134.65,11832.3,12053.95,12053.95
17-Dec-19,12082.45,12293.9,12070.35,12262.75,12262.75
24-Dec-19,12269.25,12286.45,12118.85,12255.85,12255.85
31-Dec-19,12247.1,12289.9,11974.2,11993.05,11993.05
7-Jan-20,12079.1,12337.75,11929.6,12329.55,12329.55
14-Jan-20,12333.1,12430.5,12216.9,12224.55,12224.55
21-Jan-20,12195.3,12272.15,12087.9,12119,12119
28-Jan-20,12148.1,12169.6,11614.5,11707.9,11707.9
4-Feb-20,11786.25,12160.6,11783.4,12031.5,12031.5
11-Feb-20,12108.4,12246.7,12037,12045.8,12045.8
18-Feb-20,12028.25,12152,11813.4,11829.4,11829.4
25-Feb-20,11877.5,11883.05,11036.25,11132.75,11132.75
3-Mar-20,11217.55,11389.5,10294.45,10451.45,10451.45
10-Mar-20,10451.45,10545.1,8555.15,9197.4,9197.4
17-Mar-20,9285.4,9403.8,7583.6,7610.25,7610.25
24-Mar-20,7848.3,9038.9,7511.1,8281.1,8281.1
31-Mar-20,8529.35,8678.3,8055.8,8083.8,8083.8
7-Apr-20,8446.3,9131.7,8360.95,8993.85,8993.85
14-Apr-20,9196.4,9390.85,8821.9,9261.85,9261.85
21-Apr-20,9016.95,9377.1,8909.4,9282.3,9282.3
28-Apr-20,9389.8,9889.05,9260,9293.5,9293.5
5-May-20,9429.4,9450.9,9116.5,9239.2,9239.2
12-May-20,9168.85,9584.5,8806.75,8823.25,8823.25
19-May-20,8961.7,9178.55,8855.3,9039.25,9039.25
26-May-20,9099.75,9931.6,8996.65,9826.15,9826.15
2-Jun-20,9880.85,10328.5,9824.05,10167.45,10167.45
9-Jun-20,10181.15,10291.15,9544.35,9813.7,9813.7
16-Jun-20,10014.8,10393.65,9728.5,10311.2,10311.2
23-Jun-20,10347.95,10553.15,10194.5,10312.4,10312.4
30-Jun-20,10382.6,10811.4,10267.35,10763.65,10763.65
7-Jul-20,10802.85,10894.05,10676.55,10802.7,10802.7
14-Jul-20,10750.85,11037.9,10562.9,11022.2,11022.2
21-Jul-20,11126.1,11239.8,11056.55,11131.8,11131.8
28-Jul-20,11154.1,11341.4,10882.25,10891.6,10891.6
4-Aug-20,10946.65,11337.3,10908.1,11270.15,11270.15
11-Aug-20,11322.25,11373.6,11111.45,11247.1,11247.1
18-Aug-20,11259.8,11497.25,11253.15,11466.45,11466.45
25-Aug-20,11513.1,11794.25,11325.85,11387.5,11387.5
1-Sep-20,11464.3,11584.95,11251.7,11355.05,11355.05
8-Sep-20,11378.55,11568.9,11185.15,11440.05,11440.05
15-Sep-20,11487.2,11618.1,11218.5,11250.55,11250.55
22-Sep-20,11301.75,11302.2,10790.2,11227.55,11227.55
29-Sep-20,11288.6,11578.05,11181,11503.35,11503.35
6-Oct-20,11603.45,12022.05,11564.3,11930.95,11930.95
13-Oct-20,11934.65,12025.45,11661.3,11873.05,11873.05
20-Oct-20,11861,12018.65,11711.7,11767.75,11767.75
27-Oct-20,11807.1,11929.4,11535.45,11669.15,11669.15
3-Nov-20,11734.45,12474.05,11723.3,12461.05,12461.05
10-Nov-20,12556.4,12769.75,12475.25,12719.95,12719.95
17-Nov-20,12932.5,12968.85,12730.25,12926.45,12926.45
24-Nov-20,13002.6,13145.85,12790.4,12968.95,12968.95
1-Dec-20,13062.2,13366.65,12962.8,13355.75,13355.75
8-Dec-20,13393.85,13597.5,13311.05,13558.15,13558.15
15-Dec-20,13547.2,13777.5,13131.45,13328.4,13328.4
22-Dec-20,13373.65,13885.3,13192.9,13873.2,13873.2
29-Dec-20,13910.35,14147.95,13859.9,14132.9,14132.9
5-Jan-21,14075.15,14498.2,14039.9,14484.75,14484.75
12-Jan-21,14473.8,14653.35,14222.8,14281.3,14281.3
19-Jan-21,14371.65,14753.55,14218.6,14238.9,14238.9
26-Jan-21,14237.95,14336.35,13596.75,14281.2,14281.2
2-Feb-21,14481.1,15159.9,14469.15,15115.8,15115.8
9-Feb-21,15164.15,15340.15,14977.2,15314.7,15314.7
16-Feb-21,15371.45,15431.75,14635.05,14675.7,14675.7
23-Feb-21,14782.25,15176.5,14467.75,14761.55,14761.55
2-Mar-21,14865.3,15273.15,14760.8,14956.2,14956.2
9-Mar-21,15049.9,15336.3,14745.85,14929.5,14929.5
16-Mar-21,14996.1,15051.6,14350.1,14736.4,14736.4
23-Mar-21,14768.55,14878.6,14264.4,14507.3,14507.3
30-Mar-21,14628.5,14883.2,14459.5,14637.8,14637.8
6-Apr-21,14737,14984.15,14248.7,14310.8,14310.8
13-Apr-21,14364.9,14697.7,14191.4,14359.45,14359.45
20-Apr-21,14526.7,14557.5,14151.4,14485,14485
27-Apr-21,14493.8,15044.35,14416.25,14634.15,14634.15
4-May-21,14687.25,14966.9,14461.5,14942.35,14942.35
11-May-21,14789.7,14938,14591.9,14923.15,14923.15
18-May-21,15067.2,15256.25,14884.9,15197.7,15197.7
25-May-21,15291.75,15606.35,15163.4,15582.8,15582.8
1-Jun-21,15629.65,15773.45,15459.85,15751.65,15751.65
8-Jun-21,15773.9,15835.55,15566.9,15811.85,15811.85
15-Jun-21,15866.95,15901.6,15450.9,15746.5,15746.5
22-Jun-21,15840.5,15915.65,15673.95,15814.7,15814.7
29-Jun-21,15807.5,15845.95,15635.95,15834.35,15834.35
6-Jul-21,15813.75,15914.2,15632.75,15692.6,15692.6
13-Jul-21,15794,15962.25,15707.5,15752.4,15752.4
20-Jul-21,15703.95,15899.8,15578.55,15824.45,15824.45
27-Jul-21,15860.5,15892.9,15513.45,15885.15,15885.15
3-Aug-21,15951.55,16349.45,15914.35,16258.25,16258.25
10-Aug-21,16274.8,16589.4,16162.55,16563.05,16563.05
17-Aug-21,16545.25,16701.85,16376.05,16496.45,16496.45
24-Aug-21,16561.4,16951.5,16495.3,16931.05,16931.05
31-Aug-21,16947.5,17429.55,16915.85,17377.8,17377.8
7-Sep-21,17401.55,17436.5,17254.2,17355.3,17355.3
14-Sep-21,17420.35,17792.95,17361.8,17396.9,17396.9
21-Sep-21,17450.5,17947.65,17326.1,17855.1,17855.1
28-Sep-21,17906.45,17912.85,17452.9,17691.25,17691.25
5-Oct-21,17661.35,18041.95,17613.15,17945.95,17945.95
12-Oct-21,17915.8,18543.15,17864.95,18477.05,18477.05
19-Oct-21,18602.35,18604.45,17968.5,18125.4,18125.4
26-Oct-21,18154.5,18342.05,17613.1,17929.65,17929.65
2-Nov-21,17970.9,18087.8,17757.95,18068.55,18068.55
9-Nov-21,18084.35,18210.15,17798.2,18109.45,18109.45
16-Nov-21,18127.05,18132.65,17280.45,17416.55,17416.55
23-Nov-21,17281.75,17600.6,16782.4,17053.95,17053.95
30-Nov-21,17051.15,17489.8,16891.7,16912.25,16912.25
7-Dec-21,17044.1,17639.5,16987.75,17368.25,17368.25
14-Dec-21,17283.2,17379.35,16410.2,16614.2,16614.2
21-Dec-21,16773.15,17155.6,16688.25,17086.25,17086.25
28-Dec-21,17177.6,17646.65,17146.35,17625.7,17625.7
4-Jan-22,17681.4,18017.45,17593.55,18003.3,18003.3
11-Jan-22,17997.75,18321.55,17964.4,18308.1,18308.1
18-Jan-22,18337.2,18350.95,16997.85,17149.1,17149.1
25-Jan-22,17001.55,17410,16836.8,17339.85,17339.85
1-Feb-22,17529.45,17794.6,17119.4,17213.6,17213.6
8-Feb-22,17279.85,17639.45,16809.65,16842.8,16842.8
15-Feb-22,16933.25,17490.6,16839.25,17206.65,17206.65
22-Feb-22,16847.95,17220.7,16203.25,16793.9,16793.9
1-Mar-22,16593.1,16768.95,15711.45,15863.15,15863.15
8-Mar-22,15747.75,16887.95,15671.45,16871.3,16871.3
15-Mar-22,16900.65,17353.35,16555,17117.6,17117.6
22-Mar-22,17120.4,17442.4,17003.9,17222,17222
29-Mar-22,17297.2,18114.65,17235.7,18053.4,18053.4
5-Apr-22,18080.6,18095.45,17600.55,17674.95,17674.95
12-Apr-22,17584.85,17663.65,17067.85,17173.65,17173.65
19-Apr-22,17258.95,17414.7,16824.7,16953.95,16953.95
26-Apr-22,17121.3,17377.65,16917.25,17069.1,17069.1
3-May-22,17096.6,17132.85,16142.1,16301.85,16301.85
10-May-22,16248.9,16404.55,15735.75,15842.3,15842.3
17-May-22,15912.6,16414.7,15775.2,16214.7,16214.7
24-May-22,16225.55,16695.5,15903.7,16661.4,16661.4
31-May-22,16578.45,16793.85,16438.85,16569.55,16569.55
7-Jun-22,16469.6,16514.3,15684,15774.4,15774.4
14-Jun-22,15674.25,15863.15,15183.4,15350.15,15350.15
21-Jun-22,15455.95,15927.45,15367.5,15832.05,15832.05
28-Jun-22,15757.45,15892.1,15511.05,15835.35,15835.35
5-Jul-22,15909.15,16275.5,15785.45,16216,16216
12-Jul-22,16126.2,16287.95,15858.2,16278.5,16278.5
19-Jul-22,16187.05,16752.25,16187.05,16631,16631
26-Jul-22,16632.9,17356.25,16438.75,17340.05,17340.05
2-Aug-22,17310.15,17548.8,17161.25,17525.1,17525.1
9-Aug-22,17566.1,17724.65,17442.8,17698.15,17698.15
16-Aug-22,17797.2,17992.2,17467.35,17490.7,17490.7
23-Aug-22,17357.35,17726.5,17166.2,17312.9,17312.9
30-Aug-22,17414.95,17777.65,17401.5,17665.8,17665.8
6-Sep-22,17695.7,17980.55,17484.3,17936.35,17936.35
13-Sep-22,18044.45,18096.15,17429.7,17622.25,17622.25
20-Sep-22,17770.4,17919.3,16978.3,17016.3,17016.3
27-Sep-22,17110.9,17187.1,16747.7,16887.35,16887.35
4-Oct-22,17147.45,17428.8,17064.7,17241,17241
11-Oct-22,17256.05,17348.55,16950.3,17311.8,17311.8
18-Oct-22,17438.75,17777.55,17421,17730.75,17730.75
25-Oct-22,17808.3,18022.8,17637,18012.2,18012.2
1-Nov-22,18130.7,18255.5,17959.2,18202.8,18202.8
8-Nov-22,18288.25,18399.45,17969.4,18329.15,18329.15
15-Nov-22,18362.75,18442.15,18133.35,18159.95,18159.95
22-Nov-22,18179.15,18614.25,18137.7,18562.75,18562.75
29-Nov-22,18552.45,18887.6,18552.15,18701.05,18701.05
6-Dec-22,18600.65,18668.3,18345.7,18497.15,18497.15
13-Dec-22,18524.4,18696.1,18244.55,18420.45,18420.45
20-Dec-22,18340.3,18473.35,17774.25,18014.6,18014.6
27-Dec-22,18089.8,18265.25,17967.45,18197.45,18197.45
3-Jan-23,18163.2,18251.95,17795.55,18101.2,18101.2
10-Jan-23,18121.3,18127.6,17761.65,17894.85,17894.85
17-Jan-23,17922.8,18183.75,17886.95,18118.55,18118.55
24-Jan-23,18183.95,18201.25,17405.55,17648.95,17648.95
31-Jan-23,17731.45,17972.2,17353.4,17764.6,17764.6
7-Feb-23,17790.1,17916.9,17652.55,17770.9,17770.9
14-Feb-23,17840.35,18134.75,17800.05,17844.6,17844.6
21-Feb-23,17905.8,17924.9,17299,17392.7,17392.7
28-Feb-23,17383.25,17799.95,17255.2,17711.45,17711.45
7-Mar-23,17665.75,17772.35,17113.45,17154.3,17154.3
14-Mar-23,17160.55,17224.65,16828.35,16988.4,16988.4
21-Mar-23,17060.4,17207.25,16917.35,16985.7,16985.7
28-Mar-23,17031.75,17428.05,16913.75,17398.05,17398.05
4-Apr-23,17422.3,17694.1,17402.7,17624.05,17624.05
11-Apr-23,17704.8,17863,17574.05,17706.85,17706.85
18-Apr-23,17766.6,17766.6,17553.95,17743.4,17743.4
25-Apr-23,17761.55,18089.15,17711.2,18065,18065
2-May-23,18124.8,18286.95,18042.4,18264.4,18264.4
9-May-23,18303.4,18458.9,18194.55,18398.85,18398.85
16-May-23,18432.35,18432.35,18060.4,18314.4,18314.4
23-May-23,18362.9,18641.2,18202.4,18598.65,18598.65
30-May-23,18606.65,18662.45,18464.55,18593.85,18593.85
6-Jun-23,18600.8,18777.9,18531.6,18601.5,18601.5
13-Jun-23,18631.8,18881.45,18631.8,18755.45,18755.45
20-Jun-23,18752.35,18886.6,18646.7,18691.2,18691.2
27-Jun-23,18748.55,19345.1,18714.25,19322.55,19322.55
4-Jul-23,19406.6,19523.6,19300,19355.9,19355.9
11-Jul-23,19427.1,19731.85,19361.75,19711.45,19711.45
18-Jul-23,19787.5,19991.85,19658.3,19672.35,19672.35
25-Jul-23,19729.35,19867.55,19563.1,19753.8,19753.8
1-Aug-23,19784,19795.6,19296.45,19597.3,19597.3
8-Aug-23,19627.2,19645.5,19257.9,19434.55,19434.55
15-Aug-23,19369,19482.75,19253.6,19393.6,19393.6
22-Aug-23,19417.1,19584.45,19229.7,19306.05,19306.05
29-Aug-23,19374.85,19545.15,19223.65,19528.8,19528.8
5-Sep-23,19564.65,20008.15,19491.5,19996.35,19996.35
12-Sep-23,20110.15,20222.45,19914.65,20133.3,20133.3
19-Sep-23,19980.75,20050.65,19601.55,19674.55,19674.55
26-Sep-23,19682.8,19766.65,19492.1,19638.3,19638.3
3-Oct-23,19622.4,19675.75,19333.6,19512.35,19512.35
10-Oct-23,19565.6,19843.3,19565.45,19731.75,19731.75
17-Oct-23,19843.2,19849.75,19257.85,19281.75,19281.75
24-Oct-23,19286.45,19347.3,18837.85,19140.9,19140.9
31-Oct-23,19232.95,19423,18973.7,19411.75,19411.75
7-Nov-23,19404.05,19494.4,19329.1,19443.55,19443.55
14-Nov-23,19651.4,19875.25,19579.65,19694,19694
21-Nov-23,19770.9,19875.15,19703.85,19794.7,19794.7
28-Nov-23,19844.65,20702.65,19800,20686.8,20686.8
5-Dec-23,20808.9,21026.1,20711.15,20997.1,20997.1
12-Dec-23,21018.55,21492.3,20769.5,21418.65,21418.65
19-Dec-23,21477.65,21593,20976.8,21349.4,21349.4
26-Dec-23,21365.2,21834.35,21329.45,21741.9,21741.9
2-Jan-24,21751.35,21763.95,21492.9,21513,21513
9-Jan-24,21653.6,22115.55,21448.65,22097.45,22097.45
16-Jan-24,22080.5,22124.15,21285.55,21622.4,21622.4
23-Jan-24,21716.7,21763.25,21137.2,21737.6,21737.6
30-Jan-24,21775.75,22126.8,21448.85,21771.7,21771.7
6-Feb-24,21825.2,22053.3,21574.75,21616.05,21616.05
13-Feb-24,21664.3,22186.65,21530.2,22122.25,22122.25
20-Feb-24,22099.2,22297.5,21875.25,22122.05,22122.05
27-Feb-24,22090.2,22440.9,21860.65,22405.6,22405.6
5-Mar-24,22371.25,22526.6,22224.35,22332.65,22332.65
12-Mar-24,22334.45,22452.55,21905.65,22055.7,22055.7
19-Mar-24,21946.45,22180.7,21710.2,22096.75,22096.75
26-Mar-24,21947.9,22529.95,21947.55,22462,22462
2-Apr-24,22458.8,22697.3,22303.8,22666.3,22666.3
9-Apr-24,22765.1,22775.7,22259.55,22272.5,22272.5
16-Apr-24,22125.3,22375.65,21777.65,22336.4,22336.4
23-Apr-24,22447.05,22655.8,22305.25,22643.4,22643.4
30-Apr-24,22679.65,22794.7,22348.05,22442.7,22442.7
7-May-24,22489.75,22499.05,21821.05,22104.05,22104.05
14-May-24,22112.9,22502.15,22054.55,22466.1,22466.1
21-May-24,22404.55,23110.8,22404.55,22932.45,22932.45
28-May-24,22977.15,23338.7,22417,23263.9,23263.9
4-Jun-24,23179.5,23411.9,21281.45,23259.2,23259.2
11-Jun-24,23283.75,23490.4,23206.65,23465.6,23465.6
18-Jun-24,23570.8,23667.1,23350,23537.85,23537.85
25-Jun-24,23577.1,24174,23562.05,24141.95,24141.95
